spam,to_multiple,from,cc,sent_email,image,attach,dollar,winner,inherit,viagra,password,num_char,line_breaks,format,re_subj,exclaim_subj,urgent_subj,exclaim_mess,number
0,0,1,0,0,0,0,0,no,0,0,0,25.26,632,1,0,0,0,1,small
0,0,1,1,1,0,0,0,no,0,0,0,0.518,17,0,1,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,7.361,125,1,0,0,0,2,small
0,0,1,1,1,0,0,0,no,0,0,0,1.888,54,1,1,0,0,0,small
0,0,1,1,1,0,0,0,no,0,0,0,3.322,96,1,1,0,0,2,small
0,0,1,0,0,0,0,22,no,1,0,0,17.135,376,1,0,0,0,10,small
0,0,1,0,0,0,0,0,no,0,0,0,26.55,656,1,0,0,0,2,small
0,1,1,0,0,0,0,0,no,0,0,0,8.787,208,1,0,0,0,5,big
0,0,1,0,0,0,0,0,no,0,0,0,1.19,15,1,0,0,0,1,small
0,0,1,1,0,0,0,5,no,0,0,0,0.639,36,0,0,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,22.156,398,1,0,0,0,28,small
0,0,1,0,0,0,0,0,yes,0,0,0,150.455,2043,1,0,0,0,0,small
0,0,1,0,0,0,0,1,no,0,0,0,1.341,32,0,0,0,0,0,small
0,0,1,0,0,0,0,4,no,0,0,0,4.575,87,0,0,0,0,1,small
0,0,1,0,0,0,0,0,yes,0,0,0,10.731,226,1,0,0,0,0,small
0,1,1,0,0,0,0,2,no,0,0,0,25.394,328,0,0,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,5.358,111,1,0,0,0,2,small
0,0,1,0,1,0,0,4,no,0,0,0,4.85,96,1,1,0,0,2,small
0,0,1,0,0,0,0,4,no,1,0,0,7.908,190,1,0,0,0,5,small
0,0,1,0,1,0,0,4,no,0,0,0,6.609,101,1,1,0,0,6,small
0,1,1,0,0,0,0,0,no,0,0,0,0.718,11,0,0,1,0,0,none
0,0,1,0,1,0,0,4,no,0,0,0,7.853,129,1,1,0,0,6,small
0,0,1,0,0,0,0,0,no,0,0,0,0.786,15,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,33.115,781,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,30.363,724,1,0,0,0,1,small
0,0,1,0,1,0,0,4,no,0,0,0,9.622,256,1,1,0,0,8,small
0,0,1,0,1,0,0,0,yes,0,0,0,17.402,233,0,1,0,0,1,small
0,0,1,0,1,0,0,0,no,0,0,0,9.291,332,1,1,0,0,6,small
0,0,1,0,0,0,0,0,no,0,0,0,0.684,17,1,0,0,0,1,small
0,0,1,0,0,0,0,24,no,0,0,0,18.457,238,1,0,1,0,6,small
0,0,1,0,0,0,0,0,no,0,0,0,24.159,613,1,0,0,0,2,small
0,0,1,0,0,0,1,0,no,0,0,0,14.765,179,1,0,0,0,2,big
0,0,1,0,0,0,0,1,no,0,0,0,2.013,35,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,1.525,43,0,0,0,0,3,small
0,0,1,1,0,0,0,0,no,0,0,0,7.577,103,0,0,1,0,0,small
0,0,1,0,0,0,0,4,no,0,0,0,0.969,14,1,0,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,5.903,104,1,0,0,0,1,small
0,0,1,2,1,0,0,10,no,0,0,0,17.12,383,1,1,0,0,10,small
0,0,1,2,1,0,0,1,no,0,0,0,3.22,66,0,1,0,0,1,small
0,0,1,0,0,0,1,0,no,0,0,0,3.867,87,0,0,0,0,0,small
0,1,1,0,0,0,1,0,no,0,0,0,0.187,8,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,4.64,84,1,0,0,0,3,small
0,1,1,1,0,0,0,0,no,0,0,0,2.107,57,1,1,0,0,2,small
0,1,1,0,0,0,0,0,no,0,0,0,11.438,170,0,0,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,25.956,651,1,0,0,0,2,small
0,0,1,0,0,0,0,14,no,1,0,0,15.123,335,1,0,0,0,9,small
0,0,1,0,0,0,0,0,no,0,0,0,1.191,23,0,0,0,0,0,small
0,0,1,0,1,0,0,0,no,0,0,0,0.515,6,1,0,0,0,0,none
0,0,1,0,1,0,0,0,no,0,0,0,1.814,52,1,1,0,0,0,small
0,0,1,0,0,0,0,2,no,0,0,0,12.194,184,1,0,1,0,6,small
0,0,1,0,0,0,0,0,no,0,0,0,4.998,82,1,0,0,0,4,small
0,0,1,0,1,0,0,0,no,0,0,0,17.86,346,1,1,0,0,4,small
0,0,1,0,0,0,0,0,no,0,0,0,0.754,24,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,0.762,24,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,0.803,25,0,0,0,0,0,none
0,0,1,0,1,0,0,0,no,0,0,0,14.581,262,1,1,0,0,2,small
0,0,1,0,0,0,0,0,no,0,0,0,0.763,24,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,0.765,24,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,0.776,24,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,0.756,24,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,0.756,24,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,0.765,24,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,0.764,24,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,0.774,24,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,0.77,24,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,16.198,242,1,0,0,0,2,big
0,0,1,0,1,0,0,0,no,0,0,0,2.74,54,1,0,0,0,0,none
0,0,1,0,0,0,0,1,no,0,0,0,23.483,407,1,0,0,0,31,small
0,0,1,0,0,0,0,0,no,0,0,0,0.34,12,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,0.413,19,0,0,0,0,1,none
0,1,1,0,0,0,0,0,no,0,0,0,0.383,12,0,0,1,0,1,small
0,1,1,0,0,0,0,0,no,0,0,0,25.071,331,0,0,0,0,1,big
0,1,1,0,0,0,0,0,no,0,0,0,0.478,9,0,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,6.927,117,1,0,0,0,1,small
0,1,1,0,0,0,0,0,no,0,0,0,1.017,16,1,0,0,0,0,big
0,1,1,0,0,0,0,0,no,0,0,0,1.128,18,1,0,0,0,0,big
0,1,1,0,0,0,0,0,no,0,0,0,1.102,18,1,0,0,0,0,big
0,1,1,0,0,0,0,0,no,0,0,0,1.07,18,1,0,0,0,0,big
0,1,1,0,0,0,0,0,no,0,0,0,1.01,18,1,0,0,0,0,big
0,1,1,0,0,0,0,0,no,0,0,0,0.957,16,1,0,0,0,0,big
0,1,1,0,0,0,0,0,no,0,0,0,1.024,18,0,0,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,24.289,620,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,24.837,629,1,0,0,0,1,small
0,1,1,0,0,0,0,0,no,0,0,0,1.727,38,0,0,0,0,0,big
0,0,1,0,0,0,0,0,no,0,0,0,25.757,645,1,0,0,0,1,small
0,0,1,2,1,0,0,10,no,0,0,0,23.308,477,1,1,0,0,12,small
0,0,1,0,0,0,0,0,no,0,0,0,26.954,665,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,26.588,659,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,4.556,82,1,0,0,0,3,small
0,0,1,0,0,0,0,0,no,0,0,0,27.971,685,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,4.886,86,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,4.508,82,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,4.674,84,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,4.622,83,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,4.514,82,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,27.998,685,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,4.538,82,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,4.603,82,1,0,0,0,1,small
0,1,1,0,1,0,0,0,no,0,0,0,61.328,1764,1,0,0,0,32,big
0,0,1,0,0,0,0,0,no,0,0,0,22.012,395,1,0,0,0,0,small
0,0,1,0,0,0,0,4,no,0,0,0,13.998,198,1,0,1,0,8,small
0,0,1,0,0,0,0,0,no,0,0,0,28.119,689,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,28.638,696,1,0,0,0,2,small
0,0,1,1,1,0,3,0,no,1,0,0,0.851,24,1,0,0,0,2,small
0,0,1,0,0,0,0,1,no,0,0,0,0.87,23,0,0,0,0,0,big
0,0,1,0,0,0,0,0,no,0,0,0,15.717,330,1,0,0,0,19,big
0,0,1,0,0,0,0,0,no,0,0,0,4.516,82,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,1,19.343,327,1,0,0,0,11,small
0,0,1,0,0,0,0,0,no,0,0,0,0.976,15,1,0,0,0,1,small
0,0,1,1,1,0,1,4,no,0,0,0,7.33,189,1,0,0,0,2,big
0,0,1,0,0,0,0,29,no,0,0,0,36.22,541,1,0,0,0,11,small
0,0,1,0,0,0,0,0,no,0,0,0,3.517,51,0,0,0,0,1,small
0,0,1,1,1,0,0,0,no,1,0,0,1.44,43,1,1,0,0,6,small
0,1,1,0,0,0,0,0,no,0,0,0,9.014,119,0,0,0,0,0,small
0,0,1,1,1,0,0,4,no,0,0,0,9.446,273,1,1,0,0,4,big
0,1,1,1,1,0,0,4,no,0,0,0,20.662,420,1,1,0,0,4,big
0,0,1,0,0,0,0,0,no,0,0,0,9.682,239,1,0,0,0,2,big
0,1,1,0,0,0,1,0,no,0,0,0,0.302,8,0,0,0,0,0,none
0,0,1,0,1,0,0,0,no,0,0,0,0.605,18,1,1,0,0,2,small
0,0,1,0,0,0,0,0,no,0,0,4,8.752,201,1,0,0,0,1,small
0,0,1,0,1,0,0,2,no,0,0,0,59.007,1643,1,0,0,0,41,big
0,1,1,0,0,0,0,0,no,0,0,0,0.559,15,0,0,0,0,0,small
0,0,1,0,0,0,0,8,no,1,0,0,11.577,266,1,0,0,0,7,small
0,1,1,3,0,0,0,0,no,0,0,0,1.37,40,0,1,0,0,0,small
0,1,1,3,0,0,0,0,no,0,0,0,2.18,57,0,1,0,0,0,small
0,0,1,0,1,0,0,0,no,0,0,0,3.021,69,1,1,0,0,0,small
0,1,1,0,0,0,0,0,no,0,0,0,1.059,17,0,0,0,0,1,small
0,1,1,0,0,0,0,1,no,0,0,0,1.325,42,0,0,0,0,0,small
0,0,1,0,1,0,0,0,no,0,0,0,4.79,94,1,1,0,0,4,small
0,0,1,0,0,1,2,0,no,0,0,0,9.728,312,1,0,0,0,7,small
0,0,1,0,0,0,0,0,no,0,0,0,9.694,99,1,0,0,0,0,small
0,0,1,0,1,0,0,0,no,0,0,0,7.787,116,1,1,0,0,0,none
0,0,1,0,1,0,0,0,no,0,0,0,0.297,5,0,1,0,0,0,none
0,0,1,0,1,0,0,0,no,0,0,0,10.283,190,1,1,0,0,6,small
0,1,1,0,0,0,0,0,no,0,0,0,0.212,8,0,0,0,0,1,small
0,0,1,0,1,0,0,0,no,0,0,0,1.637,37,1,1,0,0,2,small
0,0,1,0,0,0,0,4,no,0,0,0,7.491,270,1,0,0,0,8,small
0,0,1,0,0,0,0,0,no,0,0,4,8.752,201,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,4,8.752,201,1,0,0,0,1,small
0,0,1,0,1,0,0,0,yes,0,0,0,13.339,175,0,1,0,0,1,small
0,1,1,5,1,0,0,4,no,0,0,0,13.925,423,1,1,0,0,9,small
0,1,1,1,0,0,0,0,no,0,0,0,0.539,19,0,1,0,0,0,small
0,0,1,0,1,0,0,0,no,0,0,0,0.23,4,1,0,0,0,0,none
0,0,1,0,1,0,0,0,no,0,0,0,0.926,18,1,1,0,0,0,small
0,0,1,0,1,0,0,0,no,0,0,0,2.385,48,1,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,1.025,33,0,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,34.056,801,1,0,0,0,26,small
0,0,1,0,1,0,0,0,no,0,0,0,4.6,77,1,1,0,0,2,small
0,0,1,0,1,0,0,0,no,0,0,0,6.788,113,1,1,0,0,2,small
0,0,1,0,0,0,0,0,no,0,0,0,0.404,10,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,0.145,6,0,0,0,0,0,none
0,0,1,0,0,0,0,2,no,0,0,0,45.766,715,1,0,0,0,2,small
0,0,1,0,0,0,0,0,no,0,0,0,2.724,82,1,0,0,0,5,small
0,0,1,0,0,0,1,0,no,0,0,0,3.057,63,0,0,0,0,0,big
0,1,1,0,1,0,0,0,no,0,0,0,19.154,623,1,0,0,0,17,big
0,0,1,0,0,0,0,0,no,0,0,0,4.323,113,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,34.158,412,1,0,0,0,8,small
0,0,1,0,0,0,0,9,no,0,0,1,41.623,1088,1,0,0,0,43,small
0,0,1,0,0,0,0,0,no,0,0,0,16.767,310,1,0,0,0,58,small
0,0,1,0,0,0,0,1,no,0,0,0,1.222,32,0,0,0,0,0,small
0,0,1,0,0,0,0,4,no,0,0,0,4.33,87,0,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,10.824,353,1,0,0,0,2,small
0,1,1,0,0,0,0,0,no,0,0,0,36.004,460,0,0,0,0,0,big
0,0,1,0,0,0,0,2,no,0,0,0,57.241,929,1,0,0,0,3,small
0,1,1,0,0,0,0,0,no,0,0,0,0.754,16,0,0,1,0,2,small
0,0,1,0,0,0,0,0,no,0,0,0,24.255,620,1,0,0,0,1,small
0,1,1,0,0,0,0,0,no,0,0,0,5.627,134,1,0,0,0,5,big
0,0,1,0,0,0,0,0,no,0,0,0,24.317,620,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,24.222,620,1,0,0,0,1,small
0,1,1,35,0,0,0,0,no,0,0,0,9.94,147,0,0,0,0,0,small
0,0,1,0,1,0,0,0,no,0,0,0,4.348,88,1,1,0,0,6,small
0,0,1,1,1,0,0,0,no,0,0,0,19.536,618,1,1,0,0,15,big
0,0,1,0,0,0,0,0,no,0,0,0,3.57,96,1,0,0,0,1,small
0,0,1,0,0,0,0,16,no,1,0,0,13.561,305,1,0,0,0,8,small
0,0,1,2,1,0,0,10,no,0,0,0,20.49,526,1,1,0,0,12,small
0,0,1,0,1,0,0,0,no,0,0,0,2.456,37,1,1,0,0,4,big
0,1,1,0,0,0,0,0,no,0,0,0,4.263,50,0,0,0,0,0,small
0,0,1,1,0,0,0,0,no,0,0,0,12.77,302,1,1,0,0,0,big
0,0,1,1,1,0,0,0,no,0,0,0,26.18,845,1,1,0,0,25,big
0,0,1,0,0,0,0,0,no,0,0,0,25.156,635,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,0.882,22,0,0,0,0,0,none
0,1,1,0,0,0,0,0,no,0,0,0,0.342,8,0,0,1,0,0,none
0,0,1,0,1,0,0,0,no,0,0,0,0.144,6,1,0,0,0,0,none
0,1,1,0,0,0,0,0,no,0,0,0,6.032,91,0,0,0,0,1,small
0,0,1,0,0,0,0,4,no,1,0,0,7.911,190,1,0,0,0,5,small
0,0,1,1,1,0,0,0,no,0,0,0,5.248,111,1,1,0,0,4,small
0,0,1,0,1,0,0,0,no,0,0,0,1.389,34,1,1,0,0,0,small
0,1,1,0,0,0,1,0,no,0,0,0,6.436,202,1,0,0,0,10,small
0,0,1,0,0,0,0,0,yes,0,0,0,0.458,20,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,4,8.28,204,1,0,0,0,1,small
0,0,1,0,1,0,0,0,no,0,0,0,0.748,24,1,1,0,0,2,small
0,0,1,1,1,0,0,2,no,0,0,0,35.221,1104,1,1,0,0,17,big
0,0,1,0,0,0,0,2,no,0,0,0,10.308,165,1,0,1,0,6,small
0,0,1,0,1,0,0,0,no,0,0,0,4.621,90,1,0,0,0,4,small
0,0,1,1,1,0,0,0,no,0,0,0,40.771,1278,0,1,0,0,2,small
0,0,1,0,0,0,0,0,no,0,0,0,36.741,361,1,0,0,0,0,none
0,0,1,0,0,0,0,4,no,0,0,0,1.324,32,0,1,0,0,0,big
0,0,1,0,0,0,0,0,no,0,0,4,8.28,204,1,0,0,0,1,small
0,0,1,0,0,0,0,2,no,0,0,0,1.222,26,0,0,0,0,0,big
0,0,1,1,1,0,0,0,no,0,0,0,1.646,35,1,0,1,0,4,none
0,0,1,0,1,0,0,0,no,0,0,0,6.778,93,1,1,0,0,4,small
0,0,1,0,1,0,0,0,no,0,0,0,12.985,347,1,1,1,0,34,small
0,0,1,0,0,0,0,0,no,0,0,4,8.28,204,1,0,0,0,1,small
0,0,1,0,1,0,0,0,no,0,0,0,17.533,614,1,1,0,0,8,small
0,0,1,0,1,0,0,0,no,0,0,0,8.512,136,1,1,0,0,4,small
0,0,1,0,1,0,0,0,no,0,0,0,0.498,15,1,0,0,0,0,small
0,0,1,0,1,0,0,0,no,0,0,0,1.654,47,1,1,0,0,0,small
0,0,1,0,0,0,0,8,no,0,0,0,9.288,310,1,0,0,0,3,small
0,0,1,4,0,0,2,0,no,0,0,0,0.341,18,0,0,0,0,0,none
0,0,1,4,1,0,0,0,no,0,0,0,11.05,229,1,0,0,0,4,small
0,0,1,1,1,0,0,2,no,0,0,0,43.642,1403,1,1,0,0,17,big
0,0,1,0,1,0,0,0,no,0,0,0,2.746,70,0,0,0,0,5,small
0,0,1,0,1,0,0,0,no,0,0,0,22.901,795,1,1,0,0,10,small
0,0,1,0,1,0,0,0,no,0,0,0,11.85,297,1,1,0,0,4,small
0,0,1,0,0,0,0,1,no,0,0,0,1.249,32,0,0,0,0,0,small
0,0,1,0,0,0,0,4,no,0,0,0,4.492,87,0,0,0,0,1,small
0,0,1,0,1,0,0,0,no,0,0,0,10.943,363,1,0,0,0,9,big
0,0,1,0,0,0,0,23,no,0,0,0,17.188,578,1,0,0,0,3,small
0,0,1,0,0,0,0,0,no,0,0,0,11.103,259,1,0,0,0,3,small
0,0,1,0,0,0,0,0,no,0,0,0,4.637,134,1,0,0,0,2,small
0,0,1,0,0,0,0,0,no,0,0,0,4.615,134,1,0,0,0,2,small
0,0,1,0,0,0,0,0,no,0,0,0,29.056,705,1,0,0,0,3,small
0,0,1,0,0,0,0,0,no,0,0,0,13.157,251,1,0,0,0,44,small
0,0,1,0,0,0,0,0,no,0,0,0,0.003,2,0,0,0,0,0,none
0,0,1,0,0,0,0,6,no,0,0,0,8.553,276,1,0,0,0,3,small
0,0,1,0,0,0,0,0,no,0,0,0,0.59,21,0,0,0,0,1,none
0,0,1,0,0,0,0,0,no,0,0,0,5.292,93,1,0,0,0,3,small
0,0,1,0,0,0,0,4,no,1,0,0,7.645,186,1,0,0,0,5,small
0,0,1,0,0,0,0,0,no,0,0,0,0.768,24,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,0.715,23,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,0.712,23,0,0,0,0,0,none
0,0,1,0,0,0,0,6,no,0,0,0,24.21,281,1,0,1,0,6,small
0,0,1,0,0,0,0,0,no,0,0,0,0.711,23,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,0.711,23,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,0.711,23,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,0.713,23,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,0.712,23,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,0.725,23,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,0.727,23,0,0,0,0,0,none
0,1,1,0,1,0,0,0,no,0,0,0,0.571,14,1,0,0,0,2,none
0,1,1,0,0,3,3,0,no,0,0,0,22.436,315,0,0,1,0,1,small
0,0,1,1,1,0,0,0,no,0,0,0,18.709,514,1,1,0,0,10,small
0,0,1,0,1,0,0,0,no,0,0,0,0.605,18,1,1,0,0,2,small
0,0,1,1,1,0,0,0,no,0,0,0,23.191,678,1,1,0,0,10,small
0,0,1,0,1,0,0,0,no,0,0,0,6.417,172,1,1,0,0,12,small
0,0,1,0,0,0,0,10,no,0,0,0,11.714,177,1,0,1,0,26,small
0,0,1,0,0,0,0,0,no,0,0,0,5.405,96,1,0,1,0,2,small
0,0,1,1,1,0,1,0,no,0,0,0,25.353,738,1,1,0,0,10,small
0,0,1,1,1,0,0,0,no,0,0,0,27.612,817,1,1,0,0,10,small
0,0,1,0,1,0,0,0,no,0,0,0,10.834,279,1,1,0,0,12,small
0,0,1,0,0,0,0,0,no,0,0,0,1.303,26,0,0,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,27.639,680,1,0,1,0,5,small
0,1,1,0,0,1,1,0,no,0,0,0,5.53,91,0,0,0,0,0,big
0,0,1,0,1,0,0,0,no,0,0,0,0.116,4,1,0,0,0,0,none
0,0,1,0,1,0,0,0,no,0,0,0,15.01,403,1,1,0,0,14,small
0,0,1,0,1,0,0,0,no,0,0,0,1.654,41,1,1,0,0,2,small
0,0,1,0,1,0,0,0,no,0,0,0,1.717,45,1,1,0,0,2,small
0,0,1,0,1,0,0,0,no,0,0,0,2.276,59,1,1,0,0,2,small
0,0,1,0,0,3,3,0,no,0,0,0,6.279,162,1,1,0,0,0,small
0,0,1,0,1,0,0,0,no,0,0,0,5.122,137,1,1,0,0,2,small
0,0,1,0,0,0,0,4,no,1,0,0,7.716,187,1,0,0,0,5,small
0,0,1,0,0,0,0,14,no,1,0,0,19.813,422,1,0,0,0,11,small
0,0,1,0,1,0,0,0,no,0,0,0,6.613,165,1,1,0,0,4,small
0,0,1,0,1,0,0,0,no,0,0,0,6.985,200,1,1,0,0,2,small
0,0,1,0,1,0,0,0,no,0,0,0,1.139,63,0,1,0,0,2,none
0,0,1,2,0,1,2,0,no,0,0,0,7.354,208,1,0,0,0,5,small
0,0,1,0,0,0,0,0,no,0,0,0,1.073,36,0,0,0,0,0,small
0,0,1,2,1,0,0,0,no,0,0,0,3.159,80,1,1,0,0,4,small
0,0,1,0,1,0,0,0,no,0,0,0,1.673,35,1,0,0,0,0,small
0,1,1,0,0,0,0,0,no,0,0,0,12.465,182,0,0,0,0,0,small
0,0,1,0,1,0,0,0,no,0,0,0,5.251,119,1,1,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,3,0.402,34,0,0,0,0,0,small
0,0,1,0,0,0,0,2,no,0,0,0,26.135,493,1,0,0,0,55,small
0,0,1,0,0,0,0,2,no,0,0,0,1.848,30,0,0,0,0,1,big
0,0,1,0,0,0,0,1,no,0,0,0,25.589,670,1,0,0,0,7,big
0,0,1,0,0,0,0,0,no,0,0,0,20.078,518,1,0,0,0,46,small
0,1,1,0,0,0,0,0,no,0,0,0,2.81,42,0,0,1,0,2,small
0,0,1,0,0,0,0,18,no,0,0,0,19.84,255,1,0,1,0,24,big
0,1,1,0,0,0,0,0,no,0,0,0,4.299,65,0,0,1,0,2,small
0,0,1,0,1,0,0,0,no,0,0,0,1.208,30,1,0,0,0,2,small
0,0,1,0,1,0,0,0,no,0,0,0,1.768,23,0,1,0,0,2,none
0,0,1,2,1,0,0,0,no,0,0,0,5.098,136,1,1,0,0,6,small
0,0,1,0,1,3,3,0,no,0,0,0,8.542,210,1,1,0,0,4,small
0,0,1,0,1,0,0,0,no,0,0,0,7.565,196,1,1,0,0,0,small
0,0,1,0,0,0,0,2,no,0,0,0,18.703,387,1,0,0,0,21,big
0,0,1,0,0,0,0,0,no,0,0,0,27.331,490,1,0,0,0,29,small
0,0,1,0,1,0,0,0,no,0,0,0,7.018,169,1,1,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,11.73,323,1,0,1,0,0,small
0,1,1,0,1,0,0,0,no,0,0,0,0.321,12,0,0,0,0,0,none
0,0,1,0,1,0,0,0,no,0,0,0,4.375,107,1,1,0,0,6,big
0,0,1,0,0,0,0,36,no,0,0,0,164.843,3589,1,0,0,0,1197,big
0,0,1,0,1,0,0,0,no,0,0,0,6.51,169,1,1,0,0,10,big
0,0,1,0,0,0,0,0,no,0,0,0,8.289,232,1,0,0,0,7,small
0,0,1,0,0,0,0,0,no,0,0,0,11.964,327,1,0,1,0,0,small
0,0,1,1,1,0,0,0,no,0,0,0,0.944,22,0,1,0,0,0,small
0,1,1,0,0,0,0,0,no,0,0,0,0.546,25,0,1,0,0,1,small
0,1,1,2,1,0,0,0,no,0,0,0,1.969,62,1,1,0,0,2,small
0,0,1,2,1,0,0,0,no,0,0,0,6.857,135,1,1,0,0,10,big
0,0,1,0,0,0,0,5,no,0,0,0,0.593,25,0,0,0,0,0,small
0,0,1,0,0,0,0,8,no,0,0,0,6.06,78,1,0,0,0,2,small
0,0,1,0,0,0,0,0,no,0,0,0,1.619,24,1,0,0,0,0,big
0,0,1,0,0,0,0,0,no,0,0,0,1.153,19,1,0,0,0,0,big
0,0,1,0,0,0,0,0,no,0,0,0,11.744,323,1,0,1,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,16.528,304,1,0,0,0,1,big
0,0,1,0,0,0,0,0,no,0,0,0,11.282,313,1,0,1,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,9.833,200,1,0,0,0,32,small
0,0,1,0,0,0,0,0,no,0,0,0,11.802,325,1,0,1,0,0,small
0,0,1,0,0,0,0,5,no,0,0,0,0.972,13,0,0,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,1,0.978,14,0,0,0,0,0,small
0,0,1,0,0,0,2,0,no,0,0,0,0.631,28,0,0,1,0,2,none
0,0,1,0,0,0,0,1,no,0,0,0,30.075,401,1,0,0,0,9,small
0,0,1,0,0,0,0,4,no,0,0,0,4.56,98,1,0,0,0,2,big
0,0,1,0,0,0,0,4,no,0,0,0,61.721,981,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,8.464,142,1,0,0,0,1,small
0,0,1,1,1,0,0,0,no,0,0,0,30.096,947,1,1,0,0,12,small
0,1,1,0,0,1,2,0,no,0,0,0,6.433,141,1,0,0,0,1,small
0,1,1,0,1,0,0,0,no,0,0,0,43.622,1260,1,0,0,0,11,big
0,0,1,0,0,0,0,22,no,1,0,0,20.511,432,1,0,0,0,13,big
0,0,1,0,1,0,0,0,no,0,0,0,11.798,391,1,0,0,0,7,big
0,0,1,0,1,3,3,0,no,0,0,0,10.812,288,1,1,0,0,4,small
0,0,1,0,0,0,0,12,no,0,0,0,13.322,187,1,0,0,0,10,small
0,1,1,0,0,0,0,0,no,0,0,0,0.979,24,0,0,0,0,0,small
0,0,1,0,0,0,0,6,no,1,0,0,7.964,193,1,0,0,0,5,small
0,0,1,0,0,0,0,0,no,0,0,8,1.397,31,1,0,0,0,2,small
0,1,1,0,1,1,1,2,no,0,0,0,16.185,558,1,0,0,0,11,big
0,0,1,0,0,0,0,0,no,0,0,0,4.156,27,1,0,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,8.218,200,1,0,0,0,5,small
0,0,1,0,0,0,0,0,no,0,0,0,11.827,326,1,0,1,0,0,small
0,0,1,0,0,0,0,4,no,0,0,0,42.904,765,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,11.899,330,1,0,1,0,0,small
0,0,1,0,1,0,0,0,no,0,0,0,1.916,46,1,1,0,0,0,small
